reward
9.899494936611665
0
0
19.849433241279208
0
12.08304597359457
5.0
13.038404810405298
0
0
0
19.79898987322333
2.8284271247461903
16.278820596099706
8.06225774829855
0
0
14.142135623730951
0
0
0
12.0
0
0
13.92838827718412
0
4.123105625617661
0
0
14.212670403551897
15.620499351813312
0
15.0
0
15.03329637837291
3.6055512754639896
0
0
0
16.155494421403514
0
19.1049731745428
0
0
6.0827625302982185
16.401219466856723
11.0
0
13.601470508735444
10.19803902718557
7.615773105863909
0
8.54400374531753
13.038404810405298
5.099019513592785
19.849433241279208
4.47213595499958
0
14.560219778561038
13.0
0
0
0
0
9.219544457292887
0
8.0
0
0
0
0
12.206555615733702
18.439088914585774
0
0
17.804493814764854
15.03329637837291
0
0
14.422205101855958
6.0
9.219544457292889
0
13.341664064126334
0
0
14.212670403551897
14.142135623730951
0
10.0
0
0
0
17.4928556845359
10.19803902718557
0
2.23606797749979
0
0
12.08304597359457
0
0
0
17.69180601295413
0
0
14.0
0
3.0
12.206555615733702
3.1622776601683795
0
1.4142135623730951
13.601470508735444
0
0
12.529964086141668
0
17.029386365926403
0
11.6619037896906
0
0
0
0
0
12.0
21.213203435596427
12.165525060596437
0
8.06225774829855
0
0
0
0
0
0
15.03329637837291
10.0
0
0
0
0
9.219544457292889
9.219544457292887
15.0
10.295630140987
0
0.0
12.529964086141668
13.601470508735444
0
19.1049731745428
6.0827625302982185
0
7.0
0
15.03329637837291
15.811388300841896
0
0
13.416407864998739
11.40175425099138
10.0
17.4928556845359
16.401219466856723
0
0
0
7.0
17.4928556845359
0
6.708203932499369
0
12.041594578792296
0
0
15.231546211727817
0
0
0
0
15.132745950421555
0
0
0
5.8309518948453
8.94427190999916
0
0
15.652475842498529
7.0
14.560219778561038
14.0
0
19.849433241279208
0
6.324555320336759
14.7648230602334
0
0.0
0
0
12.529964086141668
11.40175425099138
0
0
0
0
0
18.60107523773827
0
0
13.152946437965904
0
0
10.816653826391969
4.242640687119286
0
8.246211251235321
14.142135623730951
5.099019513592785
11.40175425099138
10.04987562112089
14.560219778561038
0
3.6055512754639896
15.652475842498529
14.317821063276352
0
0
0
8.06225774829855
7.0
0.0
12.0
16.401219466856723
0
13.892443989449806
9.055385138137417
0
16.155494421403514
13.038404810405298
0
9.486832980505138
0
0
15.231546211727817
10.19803902718557
0
0
0
0
0
0
0
13.152946437965904
0
0
0
10.816653826391969
0
6.4031242374328485
13.038404810405298
10.0
15.524174696260024
0
0
10.77032961426901
12.36931687685298
0
17.204650534085253
0
0
13.416407864998739
0
8.485281374238571
5.0
0
16.64331697709324
0
0
11.40175425099138
0
0
0
0
8.0
8.06225774829855
13.892443989449806
0
10.816653826391969
0
0
8.0
0
0
0
2.0
13.453624047073712
11.6619037896906
20.518284528683193
0
14.142135623730951
0
0
14.7648230602334
5.656854249492381
8.54400374531753
13.038404810405298
0
13.152946437965904
9.486832980505138
0
16.401219466856723
0
14.866068747318504
6.708203932499369
3.0
15.524174696260024
7.211102550927979
14.0
0
0
0
12.0
5.385164807134505
0
15.0
0
0
6.0827625302982185
0
0
7.211102550927979
17.204650534085253
20.518284528683193
0
0
0
0
0
11.313708498984761
14.212670403551897
0
0
6.0827625302982185
4.123105625617661
0
0
14.0356688476182
9.055385138137417
11.704699910719626
0
12.806248474865697
15.297058540778355
0
0
