reward
14.0
0
15.0
0
0
0
0
0
0
19.849433241279208
8.54400374531753
0
13.341664064126334
0
0
8.54400374531753
0
0
11.045361017187261
0
16.970562748477143
15.03329637837291
0
8.246211251235321
0
16.64331697709324
15.0
0
12.041594578792296
0
15.03329637837291
0
3.1622776601683795
9.433981132056603
0
8.94427190999916
0
0
16.1245154965971
15.03329637837291
0
0
14.317821063276352
0
19.1049731745428
14.560219778561038
0
9.055385138137417
13.038404810405298
0
0
0
14.142135623730951
0
0
0
0
0
11.6619037896906
0
0
0
0
0
0
3.1622776601683795
0
8.06225774829855
0
0
0
0
0
12.36931687685298
0
10.19803902718557
17.0
14.422205101855958
12.08304597359457
0
0
10.0
11.180339887498949
14.0
0
17.204650534085253
11.313708498984761
0
0
0
0
0
0
0
11.704699910719626
0
0
6.0827625302982185
0
0
0
8.602325267042627
3.0
15.620499351813312
0
9.055385138137417
13.601470508735444
0
0
0
0
0
15.0
14.866068747318506
0
12.727922061357857
9.219544457292889
11.704699910719626
13.601470508735444
0
9.899494936611665
19.79898987322333
0
13.416407864998739
11.40175425099138
0
12.041594578792294
0
0
0
13.601470508735444
0
0
0
0
5.0
12.529964086141668
0
12.806248474865697
0
0
10.04987562112089
0
0
16.401219466856723
0
0
7.0710678118654755
0
0
1.0
13.152946437965904
7.0
3.6055512754639896
9.219544457292889
0
0
0
12.206555615733702
6.4031242374328485
0
0
14.422205101855958
0
0
0
14.317821063276352
0
0
14.422205101855958
16.155494421403514
0
0
0
0
6.324555320336759
0
0
0
0
10.0
13.152946437965904
12.529964086141668
14.422205101855958
0
16.1245154965971
17.69180601295413
0
10.295630140987
0
0
0
0
0
10.816653826391969
8.54400374531753
15.652475842498529
12.206555615733702
0
0
14.866068747318506
14.560219778561038
14.7648230602334
8.06225774829855
4.242640687119286
0
0
13.416407864998739
0
0
0
14.560219778561038
11.40175425099138
15.132745950421555
13.601470508735444
5.099019513592785
12.529964086141668
0
0
0
6.0827625302982185
5.0
9.055385138137417
0
0
0
0
0
0
0
0
0
0
2.0
6.4031242374328485
4.47213595499958
15.652475842498529
11.045361017187261
16.1245154965971
0
0
12.165525060596437
0
0
0
0
0
9.055385138137417
0
0
0
19.209372712298546
15.524174696260024
6.0827625302982185
5.0
5.385164807134505
15.132745950421555
9.219544457292889
0
12.041594578792294
0
2.23606797749979
10.04987562112089
0
11.180339887498949
0
5.656854249492381
0
0
0
17.0
6.0
0
1.4142135623730951
0
0
0
7.810249675906656
