reward
0
0
0
11.40175425099138
0
12.041594578792296
0
13.0
0
0
0
19.209372712298546
0
0
19.849433241279208
7.0
0
0
13.416407864998739
13.0
0
9.0
0
0
0
14.317821063276352
14.422205101855958
0
0
0
8.94427190999916
0
0
5.0
6.0
0
0
0
0
0
0
0
0
14.142135623730951
0
5.099019513592785
0
15.811388300841896
0.0
11.6619037896906
10.63014581273465
0
8.485281374238571
16.970562748477143
0
17.0
18.439088914585774
0
18.38477631085024
14.0
0
5.385164807134505
0
8.54400374531753
0
13.601470508735444
17.204650534085253
16.970562748477143
0
8.54400374531753
1.0
8.06225774829855
14.317821063276352
0
0
0
1.4142135623730951
0
8.54400374531753
0
17.4928556845359
7.0710678118654755
0
0
7.211102550927979
14.7648230602334
0
12.206555615733702
13.038404810405298
0
6.324555320336759
15.03329637837291
14.560219778561038
15.620499351813312
17.4928556845359
0
10.816653826391969
14.142135623730951
0
0
3.0
0
11.40175425099138
0
16.55294535724685
0
0
6.708203932499369
9.899494936611665
7.280109889280519
13.038404810405298
0
0
0
12.041594578792296
16.64331697709324
18.60107523773827
13.0
0
15.620499351813312
5.0
0
0
0
0
0
0
0
0
0
6.0827625302982185
15.0
0
13.038404810405298
0
0
6.0827625302982185
14.422205101855958
0
0
8.602325267042627
0
14.142135623730951
0
0
13.92838827718412
12.165525060596437
3.0
2.0
0
0
8.06225774829855
0
11.6619037896906
0
0
0
0
12.727922061357857
9.055385138137417
12.727922061357857
0
0
4.123105625617661
0
12.36931687685298
14.317821063276352
0
0
10.77032961426901
0
19.79898987322333
5.0
14.0
10.44030650891055
0
5.0
8.06225774829855
0
19.209372712298546
20.518284528683193
0
0
18.60107523773827
0
13.453624047073712
0
0
10.04987562112089
0
13.892443989449806
0
0
0
0
0
0
9.433981132056603
0
0
4.123105625617661
7.280109889280519
0
15.264337522473749
7.615773105863909
15.264337522473749
0
0
0
3.0
15.264337522473749
0
0
8.54400374531753
0
0
15.0
0
12.529964086141668
0
15.231546211727817
0
0
16.64331697709324
0
0
14.0356688476182
0
0
0
6.0
11.40175425099138
2.8284271247461903
0
18.38477631085024
15.811388300841898
4.0
14.317821063276352
0
0
0
0
14.317821063276352
16.278820596099706
11.40175425099138
13.92838827718412
10.04987562112089
18.439088914585774
10.77032961426901
0
0
10.04987562112089
10.0
0
0
12.727922061357857
0
12.727922061357857
9.486832980505138
0
16.64331697709324
16.64331697709324
0
5.099019513592785
0
0
6.0
0
6.0
17.0
7.615773105863909
15.132745950421555
0
0
0
7.0
13.601470508735444
0
0
0
0
0
8.54400374531753
19.79898987322333
14.142135623730951
0
0
0
0
10.295630140987
0
15.620499351813312
13.152946437965904
14.0
17.804493814764854
9.433981132056603
7.0710678118654755
12.649110640673518
0
10.19803902718557
0
0
2.23606797749979
0
0
16.155494421403514
0
0
15.811388300841896
13.038404810405298
0
11.045361017187261
0
12.165525060596437
0
0
5.385164807134505
0
0
17.69180601295413
0
13.601470508735444
0
0
0
0
0
14.866068747318506
9.848857801796104
0
14.317821063276352
17.204650534085253
10.77032961426901
12.165525060596437
16.64331697709324
0
0
16.278820596099706
0
0
0
10.816653826391969
0
9.848857801796104
15.0
9.848857801796104
14.212670403551897
0
15.0
13.453624047073712
15.0
0
0
7.280109889280519
0
9.848857801796104
10.816653826391969
0
0
17.69180601295413
0
16.64331697709324
0
8.54400374531753
17.0
0
0
19.209372712298546
12.727922061357857
0
0
0
0
0
12.36931687685298
15.556349186104047
0
0
13.453624047073712
9.219544457292887
0
0
0
10.04987562112089
14.422205101855958
8.54400374531753
15.297058540778355
0
9.486832980505138
9.219544457292887
12.806248474865697
0
0
0
13.038404810405298
0
15.132745950421555
8.54400374531753
0
14.866068747318504
0
8.94427190999916
11.313708498984761
0
0
0
0
18.027756377319946
13.341664064126334
0
15.811388300841898
0
2.23606797749979
0
19.209372712298546
13.0
10.0
0
0
14.422205101855958
0
0
0
0
0
7.211102550927979
0
0
0
9.899494936611665
15.556349186104047
15.524174696260024
15.811388300841896
11.180339887498947
12.206555615733702
11.0
4.242640687119286
0
0
0
10.04987562112089
0
0
0
15.524174696260024
9.219544457292889
14.7648230602334
0
16.64331697709324
12.0
0
0
13.341664064126334
0
0
0
10.63014581273465
0
0
15.652475842498529
0
18.60107523773827
15.652475842498529
0
0
15.231546211727817
0
0
12.041594578792294
0
0
